COUNTYGEOID,C01,C02,C03,C04,C05
46137,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47001,-48566.94287203384,-26178.06183511806,-10210.526122060555,-39713.91701225632,30645.845558083987
47003,-49249.685010544774,-33997.34600257991,-10768.990590140986,-40211.001505498505,33023.506290651225
47005,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47007,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47009,-45205.59612717782,-34635.29429746972,21812.45425187443,-28347.391064952473,35448.3042450341
47011,-49236.647967376455,-33972.43498695214,-10783.621273152698,-40140.977541546235,33032.705091080825
47013,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47015,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47017,-49249.72433423767,-33997.44860408785,-10765.562200645727,-40160.82753139311,33004.74960530447
47019,-49249.85414859687,-33997.7739406695,-10768.837576151263,-40211.762897660396,33023.00738619615
47021,-44269.352939624616,-34641.82155382538,29287.790163443027,-25628.591671608883,35966.39211220517
47023,-49249.85415631901,-33997.773858508306,-10768.837526521453,-40211.76278129571,33023.00747945786
47025,-49249.85414325262,-33997.77441307332,-10768.83767025621,-40211.76318943415,33023.006752029956
47027,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47029,-49232.72997484407,-33993.62994862396,-10688.60229840586,-39497.92422328806,33110.36435855459
47031,-49249.27004266856,-33992.37366842471,-10765.23123633773,-40173.864411880095,33017.44073034246
47033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47035,-49243.311835092056,-33934.32228991799,-10766.867422611089,-40205.782177174275,33021.52876243019
47037,-558.5039426712048,-17283.41857404286,153679.3845582324,865521.7017340759,-1388555.2664662667
47039,-49249.85420388405,-33997.77440754298,-10768.837640880925,-40211.7635090913,33023.00687961772
47041,-49205.60424255571,-33587.059684686385,-10766.177170793511,-40212.425610932434,33025.263900579455
47043,-49239.49839986349,-34001.11379832904,-10647.389637379269,-38899.12347237957,33391.64149130149
47045,-49098.67261663976,-32611.142900169805,-10741.61658022958,-40022.9476533131,33135.73628868785
47047,-48249.4960265554,-34155.13569846544,-2693.1673574643028,-36912.441281445346,33791.30588527056
47049,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47051,-49211.43091342127,-34001.611150935176,-10740.533022348278,-39651.751019127165,33331.334522652825
47053,-49249.30828007006,-33993.31678572307,-10768.448025647112,-40208.27600529519,33024.50691538229
47055,-49249.842108747565,-33997.678601009015,-10768.800334401845,-40211.462681530036,33023.18253653607
47057,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47059,-48628.05714440349,-34094.978665201925,-5760.300848882488,-38379.247175969336,33398.98831461698
47061,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47063,-47042.48572001626,-14006.854107139423,-10142.178593789431,-35146.04182203429,36335.48924799607
47065,78251.30787798348,-46532.49792160606,144279.19738409034,-59196.627217531495,41841.12824331919
47067,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47069,-46734.823738148145,-34395.48970896108,9500.239773975003,-32837.550959656204,34532.01399845573
47071,-9938.451482929811,-40143.103535474555,126498.78471528213,720985.4116018778,-1145053.6105674268
47073,-48461.89411708138,-24976.35850700735,-10124.234562143953,-39638.13277844699,30263.821203856238
47075,-49189.878555405354,-33460.73667950456,-10724.814360188426,-39750.027278710375,33116.27369288739
47077,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47079,-49247.348706807425,-33998.4576294204,-10737.266700713571,-39869.54835913443,33118.43202709332
47081,-49249.84860041341,-33997.763686780934,-10768.845014030645,-40211.7494918819,33023.01684836809
47083,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47085,-36256.89694637398,60045.77787480064,12296.928131469253,57889.27950508362,-137744.90319147395
47087,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47089,-49249.49852311937,-33993.905857351056,-10768.608436593255,-40211.372769382586,33022.848472772646
47091,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47093,-11783.444334832358,-38656.816023261985,89964.75674469493,14495.252546867676,54794.819007361286
47095,-49248.60332631283,-33986.16295170512,-10768.762094166155,-40211.78178907697,33023.070309137285
47097,-49249.739599730696,-33996.57198421021,-10768.755213400444,-40211.49305850643,33022.93070253972
47099,-49249.88235838114,-33997.65402487491,-10768.697835341598,-40210.70249176846,33023.69537300856
47101,-49250.17659650512,-33998.2812833197,-10763.550294479806,-40141.14608264848,32996.34316893713
47103,-49249.853960928594,-33997.774429519275,-10768.836023439913,-40211.74828423673,33023.01350148739
47105,-18006.16380016977,-38901.786251606565,112052.09303843038,515443.82518797484,-811527.0782512161
47107,-31965.84004557818,-36694.1114262848,48951.952305165796,296619.3112367377,-488927.1079924207
47109,-49216.09643797328,-34003.11031351571,-10496.768685438421,-40112.79982467792,33043.25209716694
47111,-49249.85418265712,-33997.77440947914,-10768.837651165142,-40211.763397180075,33023.00683494955
47113,-48842.82874203347,-30387.803980228375,-10726.662108335211,-38812.748271697696,28128.848766094507
47115,-49197.787917595626,-33985.682109263274,-10715.138599149983,-40193.920201447465,33039.938580730464
47117,-49249.85266513118,-33997.75706898756,-10768.836625886017,-40211.76218823938,33023.00591050544
47119,-48444.28810542529,-34110.967444083275,-5179.134680808089,-37001.9665463028,32809.97139498731
47121,-49245.65549529615,-33998.26518361444,-10763.713684132354,-40212.5793752855,33023.25080345693
47123,-34391.587837898194,-36273.197455862944,108935.21028650792,3332.787717194556,41906.79525353773
47125,-26650.658113254576,115680.07254826199,-14721.394383450925,-39427.83815414745,34302.47189095012
47127,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47129,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47131,-46750.16789925918,-34320.67044751272,-6947.380024214873,-9526.498387715303,-14317.629341466018
47133,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47135,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47137,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47139,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47141,-49234.252087008404,-34001.27452197087,-10594.487949512184,-38363.96692302087,33951.08466701016
47143,-48544.168511299446,-33846.743830775005,-8418.907097948186,-26936.845620668588,12583.632359778469
47145,-46549.242972324144,-3069.952561881453,-8557.415854175926,-38246.941254925405,23556.916671988707
47147,-49249.846197676816,-33997.6495342502,-10768.821729310157,-40211.715837574535,33022.99560380944
47149,-45569.393381847905,-34376.5406536331,18689.911918209935,-29476.375288374973,35217.98907720902
47151,-48545.117668737665,-34111.5675750993,-5058.862997200476,-37873.37493604928,33344.942756609125
47153,-49249.854122823206,-33997.7734275547,-10768.837574419862,-40211.763412142296,33023.00688553616
47155,-49249.80929960496,-33997.30593059599,-10768.787545155952,-40211.5154764447,33023.07352312823
47157,137584.37615153444,-61826.022956544766,1142835.4773068337,957349.6853700435,-825093.5132761616
47159,-49248.483014328354,-33995.160662746035,-10770.629689104531,-40208.293692268046,33025.45689891639
47161,-38069.829270167706,78413.6836306015,-7050.901724757748,-37393.07517421932,19277.319876176836
47163,69572.23741834673,191113.4880732046,202454.92259056325,1475799.0086496777,-2414679.334757368
47165,-42437.6285573483,30551.057693310817,-9897.60658993202,-39860.573067123725,31211.16353249841
47167,-49249.85391721821,-33997.77443299468,-10768.836664217915,-40211.7529951822,33023.01077101391
47169,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47171,-49249.84800677624,-33997.71076142954,-10768.824699507875,-40211.67548255268,33023.07504959357
47173,-49249.85414850266,-33997.77441259446,-10768.837667712618,-40211.76321711309,33023.00676307771
47175,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47177,-49249.67281656165,-33995.6970928792,-10768.688836088753,-40211.63167501825,33022.36565790189
47179,-49249.41676646942,-33992.43691464753,-10765.880060682144,-40172.6093401389,33008.28812640455
47181,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47183,-49249.85415051635,-33997.773798968294,-10768.8375144174,-40211.76269892157,33023.00754322562
47185,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
47187,-49249.66633531473,-33997.84126273328,-10766.455384547939,-40185.93337028566,33030.21238286645
47189,20489.799569080522,-41059.94730091777,-64991.760921943925,-34617.22133805952,32552.344995105777
48001,-49249.84631976208,-33997.77524342573,-10768.841850539668,-40211.711005746176,33022.91194048986
48003,-48870.263832468634,-30388.76461523095,-10462.138427812115,-39044.65124409609,32426.666753086192
48005,-34828.627414570794,-35805.05631014767,6636.946603780378,120674.12606239849,-215158.82184533498
48007,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48009,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48011,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48013,-49246.12074411417,-33955.77054888343,-10766.409140759686,-40208.596921787415,33020.726738525234
48015,-49249.76789066597,-33996.84860518312,-10768.756940054669,-40211.452043120385,33023.07168012533
48017,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48019,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48021,-49249.85415993118,-33997.774401994066,-10768.83767594241,-40211.762761741906,33023.00521816531
48023,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48025,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48027,-48542.194372411635,-34103.98846204199,-5075.843971136463,-38127.248022815096,33452.15033298088
48029,-48001.94367065284,-32310.387835256366,-6915.089696138069,-19197.420078488572,93.67581257951265
48031,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48033,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48035,-49248.61026923349,-33983.69988873031,-10768.011790242048,-40210.72259180276,33022.22702286193
48037,-49248.4508552097,-33983.73854209539,-10767.555881336777,-40207.558915030735,33021.10360925578
48039,52590797.19431957,-3490527.2680701884,-10793532.18767885,728260.4879792891,-206297.3407755137
48041,-49232.152244723504,-33998.36018450712,-10672.25392821864,-39325.82212610159,33604.910196928184
48043,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48045,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48047,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48049,-48156.380207695336,-34158.55774586894,-1963.8643854048337,-36979.31599206508,33667.57960977191
48051,-49249.283677291845,-33997.832667507246,-10767.77225607661,-40204.914548558096,33026.3595367915
48053,-49249.83704677313,-33997.77635618305,-10768.661035499264,-40210.16653471773,33023.91021900371
48055,-49249.85355089554,-33997.77429726353,-10768.836403937154,-40211.7555931598,33023.01085115636
48057,28537988.92923515,-3143133.9745824253,5187332.399215878,-912163.0773433542,676675.1868260452
48059,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48061,-49249.82904413013,-33997.71848561187,-10768.867138927284,-40211.6883121714,33023.060809651644
48063,-46207.89864815163,-7004.337293077908,-10492.60005356701,-38306.51419098198,34238.12735649055
48065,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48067,-29245.700731506262,-37136.62319795083,58369.0853747457,349692.2797863046,-571219.0834730689
48069,-46432.05966738998,-34335.796371714285,-7374.645878072064,-6632.381342221558,-19602.953969274775
48071,-49071.16651162699,-33664.485351687945,-10914.170892689313,-38422.93447011846,33034.29380659819
48073,-49005.63392753168,-34036.47257918032,-8800.49576780826,-39495.7928624232,33169.4813395197
48075,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48077,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48079,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48081,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48083,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48085,-49163.52624185554,-33196.53155321642,-10763.596817588943,-40212.677998514926,33027.61916707284
48087,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48089,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48091,-47175.859745908514,-34295.08569276867,-4802.9741384011395,-11331.982429637548,-11780.543831737676
48093,-49249.71439170254,-33996.172881158986,-10768.722904931015,-40211.66203660638,33022.51257804042
48095,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48097,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48099,-49134.631614090664,-34016.03212078161,-9840.178227689585,-39873.97071946952,33092.11295795874
48101,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48103,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48105,-49249.85374796327,-33997.774454151986,-10768.836770885875,-40211.75794531346,33023.00962716815
48107,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48109,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48111,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48113,-42711.44555707628,-20250.216312504235,89.34430350203357,32168.167923919627,17535.854321721214
48115,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48117,-46297.457339026194,-34441.08768298145,-2042.5948667703246,11802.26455125964,-47519.46373791493
48119,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48121,-49119.08230164884,-34011.0677158155,-9569.865845498272,-27932.85479640158,41068.48920103311
48123,-49249.854209361045,-33997.77440276263,-10768.837637164452,-40211.763534276666,33023.00689655758
48125,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48127,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48129,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48131,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48133,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48135,-42754.79322938314,-34668.62330811906,48317.3632640916,565279.1331311455,429585.0162500469
48137,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48139,-41687.775497077266,-35133.01759164264,15357.267752609494,107262.0605316612,-194935.37704974157
48141,-48735.0684646419,-29788.510598348006,-10682.450096728413,-39193.752073078045,33593.116237172966
48143,-49102.78194655654,-34021.07889213668,-9583.479507515875,-39780.59849617977,33111.21513832135
48145,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48147,-49249.84684769903,-33997.7642506211,-10768.83632384776,-40211.67547431842,33023.04939669705
48149,-49022.559079112514,-31394.790738220294,-10582.891130324517,-40046.325141658584,32230.04329081183
48151,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48153,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48155,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48157,-45055.812185672396,-20507.938703763404,-6726.280439649692,-34669.94372369182,31842.70775037769
48159,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48161,-48813.65657204335,-29002.96247053129,-10412.633518740411,-39893.86762442829,31513.0565007742
48163,-49249.8537119478,-33997.77445779361,-10768.836689294545,-40211.75735998832,33023.00990298657
48165,-49249.8346843476,-33997.776400864415,-10768.801177285333,-40211.529145981476,33023.121630126865
48167,682768.2945918901,-76678.07290996083,-200427.6574783486,2570640.880731254,-531076.5472776018
48169,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48171,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48173,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48175,-49246.97530259103,-33965.24798893864,-10766.936176438925,-40209.345729458335,33021.21289781032
48177,-49249.8531930972,-33997.76397507502,-10768.835517290527,-40211.749107473595,33023.01806468509
48179,218288.12254117604,-52304.63680465508,426597.425563139,889613.6180598023,-1464553.3708771986
48181,-49227.88044859626,-33961.49190241435,-10777.076778182956,-40017.99068633466,33119.62593530887
48183,-47443.65763703225,-34272.80646557846,3774.448923640964,-34904.40940110897,34112.4553443209
48185,-49249.819989732336,-33997.38819056005,-10768.814058403279,-40211.72606501384,33022.99190384514
48187,-49220.87460580419,-34001.12711859808,-10536.068585699899,-40126.537213959295,33040.54779992457
48189,-47707.5608335041,-34234.36398415184,-5846.8335530381055,-11679.597839215041,-11176.24590548779
48191,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48193,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48195,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48197,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48199,-48743.016627522695,-34077.34053039576,-9017.336349443569,-30333.80386975327,17719.98390542431
48201,1582108.0916649415,-149985.76069074115,2381363.1415057345,13296180.939645486,4030588.026668084
48203,10276.979757123068,-12218.044021500116,167527.56673835294,1018112.7946679991,-1552964.8069248465
48205,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48207,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48209,-49249.85127208337,-33997.7588607884,-10768.833822727045,-40211.74377527801,33023.01512835056
48211,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48213,-49233.55624093094,-34000.356892161566,-10637.481223641493,-40163.98330375505,33032.78134011183
48215,-49249.853984169655,-33997.77331156079,-10768.83718168071,-40211.76047296849,33023.00882093243
48217,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48219,-48625.705769276814,-34072.523190722626,-10090.481299918072,-32868.16284756568,25842.070021034397
48221,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48223,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48225,-49232.89997209101,-33999.306929893515,-10780.724601746895,-40099.706684082106,33082.087011270974
48227,-49249.54414714101,-33997.16958337888,-10768.325737177262,-40208.66398784938,33024.466362087216
48229,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48231,-49249.85333768528,-33997.773770421736,-10768.837392473019,-40211.75438000143,33023.007965658115
48233,-48123.71382839483,-29559.427044837383,-10426.671550628318,-31383.77371989849,37820.266400255605
48235,-49249.85420401487,-33997.774407593846,-10768.837627271647,-40211.76347100413,33023.00692585931
48237,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48239,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48241,-33212.47574705101,-36500.766232183385,43945.92384700744,269705.37142752385,-447214.46933386393
48243,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48245,2506721.9989301064,-290779.04555005673,-1836387.4092809688,795064.7176510585,-603848.2338494795
48247,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48249,-49249.683065609745,-33997.79149685804,-10768.711136432143,-40209.26857134633,33024.38018689116
48251,-48987.3090842709,-31566.00385177851,-10747.638001095176,-40160.034249185,33050.6495503474
48253,-49099.83852038303,-34021.53962057313,-9560.163467498103,-39771.38700178544,33113.32063348172
48255,-47986.18632797834,-34117.15306775052,-11395.476341425845,-26705.962276168168,39755.50552452858
48257,-49201.71210961013,-33550.97734270506,-10765.94973362796,-40212.48014845033,33025.4620376581
48259,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48261,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48263,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48265,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48267,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48269,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48271,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48273,-49249.85406413612,-33997.7744218777,-10768.837366069538,-40211.76179182133,33023.007747834854
48275,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48277,-49249.84596296805,-33997.773582185844,-10768.78479839144,-40211.26510579451,33023.22356822562
48279,-49249.577510428295,-33994.782436702284,-10768.683083794609,-40211.50670987848,33022.866950791555
48281,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48283,-49249.85396122888,-33997.774432270606,-10768.837128024526,-40211.760066944,33023.00855792648
48285,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48287,-49249.854209770485,-33997.77440700529,-10768.837638030132,-40211.763540083186,33023.00689187614
48289,-49249.575376204666,-33995.14283308824,-10768.459134204206,-40209.28053896112,33023.86153231408
48291,-48885.798889170655,-34044.452974465996,-10172.172107733535,-34719.547144455566,28014.69809450677
48293,-46093.898359396844,1604.0910052750958,-8374.04204227615,-38102.53913800024,22850.963398561216
48295,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48297,-49230.68361141141,-33998.96427464202,-10750.766271990497,-39929.8318331225,33177.47536743249
48299,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48301,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48303,-49249.85099820698,-33997.77078217807,-10768.83529747502,-40211.73566241227,33023.021805946104
48305,-49249.85416863376,-33997.774411206825,-10768.837561202878,-40211.76304626968,33023.00713377077
48307,-49249.847697386795,-33997.775097383754,-10768.841115019728,-40211.7201784425,33022.92851936915
48309,-49064.17196549645,-34014.76642626427,-9283.260354172524,-39665.32267246266,33135.57356219011
48311,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48313,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48315,-48450.48128663773,-34123.31914342791,-8005.818155172301,-24630.185869014233,8875.598853518823
48317,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48319,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48321,86406.69871989291,-53580.27908882971,567056.4248509211,4291376.733860354,-1704293.6301759358
48323,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48325,-49249.85412501333,-33997.77441473699,-10768.837679092949,-40211.76309327415,33023.0067136487
48327,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48329,-49245.19545821224,-33998.23938803189,-10765.144190155506,-40142.33886475569,33060.93733895047
48331,-47683.6608243497,-16067.76716577734,-9489.140916496102,-39070.25801738494,27567.861061583
48333,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48335,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48337,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48339,-39119.387500810095,-31111.559560104244,-17392.26806289238,-6792.664044344787,49421.09224236861
48341,-49193.79899804654,-33974.727743784715,-10725.228145634239,-39426.39362283466,33444.50365107105
48343,-49248.97094502752,-33997.836543094716,-10767.19130330394,-40201.18794928161,33028.181065101344
48345,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48347,-40527.793985681776,-35367.90776529628,20371.72663171309,126227.96672658208,-223806.01260922817
48349,69362.683959559,-46024.410747075795,-98726.57739039847,-31073.82652226697,32454.293815106284
48351,-49249.8524992552,-33997.774588337816,-10768.838551280905,-40211.752150924105,33022.986306948136
48353,-49249.637331623584,-33995.69500695067,-10768.772003947628,-40211.51203211112,33022.96968452058
48355,213211.11840676487,359754.00271483837,314663.2491592164,340310.45342483756,-546900.7478339149
48357,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48359,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48361,131348.64828210397,-54490.14416715977,659345.7114156944,5381990.38360305,2922165.693472066
48363,-49196.811579697314,-33505.4490686396,-10765.648451738218,-40212.55635614451,33025.71263117237
48365,-48247.66041652832,-34145.06208208225,-8038.639577563473,-23423.671624368293,7038.4370069807355
48367,-49248.22116151596,-33997.91371293106,-10753.890282273138,-40058.737556485445,33123.24796043414
48369,-49249.84302880118,-33997.64633616629,-10768.82846304934,-40211.75542311053,33022.96736270715
48371,-49249.85416863376,-33997.774411206825,-10768.837561202878,-40211.76304626968,33023.00713377077
48373,-49249.847246017554,-33997.775145233405,-10768.841356007764,-40211.71717307177,33022.92308741361
48375,-38214.76850446955,68470.26644360123,-10092.215693492939,-40357.70434638341,33571.456994929315
48377,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48379,-49249.48549140474,-33993.6025569347,-10768.592847187796,-40211.45499101307,33022.77572977306
48381,-48448.12389117259,-34079.66361875612,-5792.553702419694,12732.462137968963,67276.95893980005
48383,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48385,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48387,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48389,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48391,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48393,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48395,-47529.92154243765,-14287.879430694069,-9336.55882978643,-38932.241024243995,26850.127567426283
48397,-49249.76219551275,-33996.920358677635,-10768.83210589187,-40211.7649175534,33023.0115848171
48399,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
48401,-45207.632118813664,12307.060819612938,-7439.944749307032,-37253.38229197609,18719.7937692809
48403,-49249.854209774574,-33997.774407005694,-10768.837638027027,-40211.76354014696,33023.00689201327
