COUNTYGEOID,C01,C02,C03,C04,C05
05083,-0.13573972160720144,-0.24727175231427168,-0.058054311828843706,-0.257297942566349,-0.5098645059275753
05085,0.030209746768838065,-0.17126061628515143,0.882646378829505,0.2761249003001178,0.09547261436473688
05087,-0.07880609982962436,-0.11132891368754337,-0.011524853589667212,-0.05604569181776083,-0.04390749017079114
05089,-0.10729337987105152,-0.17270210746526907,-0.025883326379788494,-0.12814864597151748,-0.1454366950826023
05091,-0.1157917153799455,-0.18718028236965256,-0.03240677066377319,-0.13278455316600887,-0.1566775303900596
05093,0.028645585671174454,-0.17432839629717492,0.8808624127681843,0.272996175087418,0.09337766177331634
05095,-0.07880609982962436,-0.11132891368754341,-0.011524853589667218,-0.05604569181776084,-0.043907490170791104
05097,-0.07880609982962436,-0.11132891368754341,-0.011524853589667218,-0.05604569181776084,-0.043907490170791104
05099,-0.07880609982962432,-0.11132891368754336,-0.011524853589667212,-0.05604569181776082,-0.043907490170791125
05101,-0.07880609982962432,-0.11132891368754336,-0.011524853589667212,-0.05604569181776082,-0.043907490170791125
05103,-0.39273308799422535,0.8143516833526361,0.01608538937308784,-0.01093964254251083,-0.01679436375800549
05105,-0.07880609982962432,-0.11132891368754336,-0.011524853589667216,-0.056045691817760805,-0.043907490170791125
05107,0.0216199917930087,-0.18237719719712536,0.8530668626967453,0.26272269992855374,0.08110856350670244
05109,-0.13511994846106753,-0.20985934977313708,-0.11805628178512756,-0.379170297787244,0.8043751128818876
05111,0.02594024621948284,-0.18066251753350987,0.8772851321441127,0.26135642784653407,0.06291271694244822
05113,-0.13573972160720144,-0.2472717523142717,-0.058054311828843776,-0.2572979425663491,-0.5098645059275752
05115,-0.10861633346698786,-0.17586279619639206,-0.026966958529627345,-0.13283291087089702,-0.15629998938253054
05117,-0.1357397216072014,-0.2472717523142716,-0.05805431182884376,-0.25729794256634897,-0.5098645059275753
05119,0.33090467383028654,-0.030067442127125824,-0.37068190834411247,0.6891733036488824,0.09565245147566216
05121,0.8329406952203116,0.24405939465592263,-0.13644552533790727,-0.07314595249681081,-0.026104369013719608
05123,-0.07880609982962432,-0.11132891368754336,-0.01152485358966721,-0.05604569181776082,-0.043907490170791125
05125,0.5041950985525996,0.022813279839178663,0.6470193155474943,0.1941537335436703,0.04785648370286106
05127,-0.07880609982962432,-0.11132891368754336,-0.011524853589667214,-0.05604569181776083,-0.043907490170791125
05129,-0.07880609982962432,-0.11132891368754336,-0.011524853589667214,-0.05604569181776082,-0.043907490170791125
05131,0.6166356299162647,0.1419807338022541,-0.10418861688670045,-0.08086258806721441,-0.044687341484406125
05133,-0.08357877704859984,-0.12417858583935912,-0.040516234800315666,-0.0006123974094325485,-0.03367895526696248
05135,-0.07880609982962436,-0.11132891368754337,-0.011524853589667207,-0.05604569181776082,-0.043907490170791125
05137,-0.07880609982962436,-0.11132891368754337,-0.011524853589667207,-0.05604569181776082,-0.043907490170791125
05139,0.1495681191448078,-0.06034236201396092,-0.21000356378042975,0.31212299497236906,0.027412833270090753
05141,-0.07880609982962432,-0.11132891368754336,-0.011524853589667206,-0.05604569181776084,-0.04390749017079112
05143,0.8328549046121413,0.24389928666360874,-0.136513069408681,-0.0733502146877301,-0.026081688139764133
05145,0.8329550371313997,0.24408610143600606,-0.1364377221454373,-0.07312168689624626,-0.026073216353499053
05147,-0.107051310429811,-0.17505898846318782,-0.04191138380782153,-0.07836442308052768,-0.09568600179053607
05149,-0.07880609982962436,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.043907490170791125
60010,-0.12647562591640954,-0.21278622889317733,-0.416962159803117,0.7861567044045051,0.0966483103642432
60020,-0.07880609982962436,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.043907490170791125
60030,-0.07880609982962436,-0.11132891368754338,-0.011524853589667207,-0.05604569181776082,-0.04390749017079111
60040,-0.07880609982962436,-0.11132891368754338,-0.011524853589667206,-0.05604569181776082,-0.04390749017079112
60050,-0.07880609982962436,-0.11132891368754338,-0.011524853589667206,-0.05604569181776082,-0.04390749017079112
04001,-0.152704082470944,-0.25443598051325694,-0.12371355156743624,-0.4166266428101418,0.5248035503097074
04003,-0.10735382977848229,-0.16583036424725242,-0.03526599355153137,-0.12494852928578792,-0.022190732511129095
04005,-0.12778899169214225,-0.20500486439210447,-0.2193346639460627,0.10246306505124357,0.41512952175296003
04007,-0.13597867709311048,-0.21147618684377026,-0.11742978686932463,-0.3764578986934832,0.7926053712585368
04009,-0.13573972160720146,-0.24727175231427165,-0.05805431182884379,-0.25729794256634914,-0.5098645059275752
04011,-0.1585737515557945,-0.28311300308070564,-0.39204655491994805,0.46508206878661235,0.11557601922700274
04012,0.3341707182084943,-0.023950473077603666,-0.39244241840026606,0.5736570480984065,0.03862061061599014
04013,0.3918055886629531,-0.02510423521403369,0.7382380377440035,0.2658771635730225,0.09433453030653721
04015,0.36127554696310615,0.05568308829833601,-0.07191182504722556,-0.06634215495506704,-0.031236661502374884
04017,-0.4435640868743575,0.648826692175369,-0.026731359817568915,-0.15867622087660216,0.35439857570015465
04019,0.7590837246522715,0.16855465022040114,-0.11562053309919969,-0.12409953416303307,-0.17695313159789922
04021,-0.1373251520176361,-0.21430132381714564,-0.11981872140746314,-0.38434781916897687,0.8011343963348583
04023,0.816511320794682,0.23521042253975308,-0.1330203329492759,-0.0723997393601694,-0.027915773802737846
04025,-0.13695544966160636,-0.21398017086109475,-0.12576181239360326,-0.3683223290174836,0.7991643129878141
04027,-0.07863293590167521,-0.12954621148055095,-0.009127842124593298,-0.05634659038079823,-0.05719530318557619
06001,-0.3006008458693711,0.8090338901978312,0.15740486824275748,0.0436043924082497,0.00740631486937792
06003,-0.07880609982962436,-0.11132891368754338,-0.011524853589667214,-0.05604569181776082,-0.043907490170791125
06005,-0.1053467699593685,-0.15639171257925244,-0.024807538078247832,-0.1005495297925077,-0.08969564293061424
06007,-0.10660287877430423,-0.15924634790931164,-0.026159364173339337,-0.10166199670918237,-0.09232806595065667
06009,-0.07880609982962436,-0.1113289136875434,-0.011524853589667207,-0.056045691817760854,-0.0439074901707911
06011,-0.07880609982962436,-0.1113289136875434,-0.011524853589667214,-0.05604569181776083,-0.0439074901707911
06013,-0.0550049064521741,-0.1739020647855922,0.02475205279006918,0.37150857601391785,0.04706040990026075
06015,-0.10534676995936851,-0.1563917125792524,-0.02480753807824775,-0.10054952979250768,-0.08969564293061423
06017,-0.07880609982962436,-0.1113289136875434,-0.01152485358966721,-0.05604569181776083,-0.0439074901707911
06019,-0.009187504195442698,-0.23196145993415795,0.7674116963312504,0.1535346754150122,-0.1229230057985414
06021,-0.07888064218263101,-0.11387361805111856,-0.005363580232002567,-0.052831625145400456,-0.04593301446189967
06023,-0.4598768195562635,0.7883677488732505,0.014913765368204192,0.011333404144537193,-0.014703320468570055
06025,-0.14984283589783493,-0.24638383004119865,-0.13255493099581847,-0.411926920910694,0.6351046727481025
06027,-0.07880609982962436,-0.11132891368754338,-0.011524853589667206,-0.05604569181776082,-0.04390749017079112
06029,-0.07440953884944132,-0.15787232672067653,-0.05030407934922098,0.1781090658907,0.03969375180176926
06031,-0.0801366277846534,-0.13969091585131982,0.04111489855053107,-0.07026398275787689,0.04550085415403465
06033,-0.1360441974191966,-0.21166827888653594,-0.11886716912450611,-0.38120286560687805,0.8041707944408248
06035,-0.13573984313981946,-0.24727200358461057,-0.05805438629300645,-0.2572981703470855,-0.5098648805459794
06037,0.04227418794225803,-0.1780518893008053,0.8127040362974666,0.37973028745927084,0.11153082250999662
06039,-0.4595981428359669,0.7879005724583525,0.024634766113899708,-0.0124885704200949,-0.02048519421644537
06041,-0.07880609982962436,-0.1113289136875434,-0.011524853589667212,-0.05604569181776083,-0.04390749017079111
06043,-0.07880609982962436,-0.1113289136875434,-0.011524853589667212,-0.05604569181776083,-0.04390749017079111
06045,-0.13241405340168894,-0.20362039807104354,-0.08231116857698739,-0.27332076854498333,0.396081638025469
06047,-0.13573972160720146,-0.2472717523142716,-0.058054311828843824,-0.2572979425663492,-0.5098645059275754
06049,-0.07880609982962432,-0.11132891368754336,-0.011524853589667204,-0.05604569181776084,-0.04390749017079111
06051,-0.07880609982962432,-0.11132891368754336,-0.011524853589667204,-0.05604569181776083,-0.043907490170791104
06053,-0.10705131042981098,-0.17505898846318788,-0.041911383807821494,-0.07836442308052761,-0.09568600179053607
06055,0.03021182583117827,-0.17125631901565722,0.8826476562448187,0.2761287975249454,0.09547902220240168
06057,-0.07880609982962436,-0.11132891368754338,-0.011524853589667207,-0.05604569181776082,-0.04390749017079112
06059,0.03284674839256408,-0.17090177210969928,0.8818911701356056,0.2763157883706354,0.09505467004789177
06061,0.021675951120921726,-0.1800403783739658,0.8584865220774983,0.25812810768615313,0.08153523859086179
06063,-0.07880609982962432,-0.11132891368754336,-0.011524853589667209,-0.05604569181776083,-0.04390749017079111
06065,0.02983083032054137,-0.1723383489039953,0.8822005450898684,0.27548203466149335,0.09437271983720948
06067,-0.027627308843038108,-0.11817606938680845,0.16986282779891193,0.038245444435853,-0.011942451976732443
06069,-0.07855650158623363,-0.11167430251998033,-0.011725765573461906,-0.055851620519483,-0.04420902878681804
06071,0.028405796688418944,-0.17512729076931333,0.8769176519427799,0.2705817572191739,0.12043396328876459
06073,0.08701324550565419,-0.11693299554126363,0.541373796465078,0.18007187640666905,0.049598424037322494
06075,-0.12642720036305916,-0.21272203591606986,-0.41695257137022684,0.7862542886512297,0.09670246317719894
06077,-0.09819151725062346,0.16694658066307763,0.7008729598085505,0.29862376365335347,0.08870913299519474
06079,-0.1270392631756423,-0.21381576656014983,-0.4168287874700756,0.786113910467344,0.09597575767189602
06081,0.493704117722981,0.034333206642678894,0.4194686041258522,0.20952639508503426,0.06213641424154895
06083,-0.06285126882792481,-0.12856837477366984,0.11362948462935596,0.009416087528717572,-0.016426361855805514
06085,-0.057122820458417295,-0.15106739083284956,0.007661439081806585,0.16515674077713804,0.004874168692610316
06087,0.030209712989294125,-0.17126043349913134,0.8826458997235405,0.2761235070928852,0.09547910752264811
06089,-0.45878122230064095,0.7912762202700351,0.025320839136558283,-0.010272256015349398,-0.01800642357407556
06091,-0.07880609982962436,-0.11132891368754338,-0.011524853589667204,-0.05604569181776084,-0.04390749017079112
06093,-0.4587451825044803,0.7913406295956725,0.025334774306627804,-0.01022516826854819,-0.01787589054817795
06095,-0.10752901582904618,-0.21634313928726684,-0.30559199629797457,0.7539590268463614,0.09891009227528975
06097,-0.1114642344139634,-0.17004622259910182,-0.02820409556399195,-0.11748563352387777,-0.1170689500016447
06099,-0.07866804008532016,-0.11530311876408006,-0.007199527925105898,-0.047879309668198436,-0.045588775751686794
06101,-0.07880609982962436,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.04390749017079112
06103,-0.07880609982962436,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.04390749017079112
06105,-0.07880609982962436,-0.11132891368754336,-0.011524853589667206,-0.05604569181776084,-0.04390749017079112
06107,-0.12722098871358564,-0.22080916137620063,-0.042874147207000536,-0.20084865635852445,-0.31892489496284504
06109,-0.10534676995936858,-0.15639171257925236,-0.02480753807824786,-0.10054952979250764,-0.08969564293061427
06111,0.0048336325397265,-0.2072302489334115,0.6658504602593726,0.5665941892583933,0.13572167937665885
06113,-0.07617018822389765,-0.14006769919587,-0.08032640744502403,0.09448234265733686,-0.018519803194436326
06115,-0.07880609982962433,-0.11132891368754336,-0.011524853589667204,-0.05604569181776083,-0.0439074901707911
08001,-0.06308051497919454,-0.2236560803522629,0.08451212025309116,0.6868777978178088,0.11915609964749253
08003,-0.12639729789130566,-0.21265677421868845,-0.4169260425567363,0.7862911520137172,0.09677205198176424
08005,0.8357319842200559,0.24124009077391784,-0.1076367836019107,-0.05989053232229922,-0.021321293718604733
08007,-0.07880609982962433,-0.11132891368754336,-0.011524853589667202,-0.05604569181776084,-0.04390749017079111
08009,-0.07880609982962433,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.043907490170791104
08011,-0.07880609982962433,-0.11132891368754336,-0.011524853589667209,-0.05604569181776084,-0.043907490170791104
08013,-0.043561115366218074,-0.1254266722881053,-0.07349881027733825,0.07065491768079356,-0.02237839262013162
08014,-0.10729337987105145,-0.1727021074652692,-0.025883326379788487,-0.1281486459715174,-0.14543669508260235
08015,-0.07880609982962432,-0.11132891368754333,-0.0115248535896672,-0.0560456918177608,-0.0439074901707911
08017,-0.07880609982962432,-0.11132891368754333,-0.011524853589667199,-0.056045691817760784,-0.0439074901707911
08019,-0.13573972160720155,-0.24727175231427173,-0.058054311828843776,-0.25729794256634897,-0.5098645059275752
08021,-0.07880609982962432,-0.11132891368754333,-0.0115248535896672,-0.056045691817760784,-0.0439074901707911
08023,-0.07880609982962432,-0.11132891368754333,-0.0115248535896672,-0.056045691817760784,-0.0439074901707911
08025,-0.07880609982962432,-0.11132891368754333,-0.011524853589667199,-0.056045691817760784,-0.043907490170791104
08027,-0.07880609982962432,-0.11132891368754333,-0.011524853589667199,-0.056045691817760784,-0.043907490170791104
08029,-0.07880609982962432,-0.11132891368754333,-0.011524853589667199,-0.056045691817760784,-0.043907490170791104
08031,0.021107839661098263,-0.17399472813037611,0.8325840943696293,0.2534702798531462,0.09291126954080742
08033,-0.07880609982962432,-0.11132891368754333,-0.011524853589667199,-0.0560456918177608,-0.043907490170791104
08035,-0.079202800384056,-0.10918732384282984,-0.014362043590154434,-0.051089710953920925,-0.043352996360387176
